t_us,x_raw,y_raw,z_raw
1309429827,265,5,-29
1309431077,271,3,-32
1309433486,270,5,-34
1309434736,270,7,-28
1309435986,271,6,-29
1309437236,276,-2,-25
1309438486,272,3,-24
1309439736,271,1,-26
1309440986,269,4,-37
1309442236,266,8,-33
1309443486,266,9,-35
1309444736,264,8,-35
1309445986,263,14,-35
1309447236,258,13,-35
1309448486,260,16,-44
1309449736,261,10,-40
1309450986,262,9,-44
1309452236,264,6,-44
1309453486,268,4,-41
1309454736,271,2,-45
1309455986,270,-1,-44
1309457236,269,-1,-43
1309458486,272,-2,-44
1309459736,269,-5,-39
1309460986,270,3,-41
1309462236,265,1,-47
1309463486,259,7,-47
1309466020,258,7,-45
1309467270,250,7,-47
1309468520,251,-14,-61
1309469770,243,-63,-81
1309471020,271,-17,-89
1309472270,314,96,-55
1309473520,255,66,-11
1309474770,261,41,-13
1309476020,302,4,-38
1309477270,405,-39,-65
1309478520,508,-294,67
1309479770,830,-538,127
1309481020,600,-695,-60
1309482270,609,-371,-132
1309483520,466,-379,-142
1309484770,328,-340,-93
1309486020,234,-193,-136
1309487270,220,-64,-54
1309488520,331,326,-72
1309489770,105,208,-269
1309491020,109,216,-310
1309492270,-37,74,-27
1309493520,-52,55,-81
1309494770,177,138,-85
1309496020,-253,136,-176
1309498613,507,357,-90
1309499863,-236,104,-130
1309501113,375,318,-26
1309502363,98,180,-71
1309503613,-33,137,-90
1309504863,326,209,-43
1309506113,6,84,-78
1309507363,201,82,-29
1309508613,383,150,-31
1309509863,-105,11,-64
1309511113,764,171,23
1309512363,183,44,-27
1309513613,352,11,-14
1309514863,220,-1,17
1309516113,382,10,20
1309517363,316,12,15
1309518613,184,-8,32
1309519863,392,32,7
1309521113,315,34,13
1309522363,148,14,7
1309523613,423,51,53
1309524863,74,20,-6
1309526113,323,42,35
1309527363,261,46,19
1309528613,248,27,28
1309531020,332,19,103
1309532270,141,-2,34
1309533520,348,37,37
1309534770,240,18,33
1309536020,265,25,20
1309537270,262,24,23
1309538520,274,28,25
1309539770,254,37,19
1309541020,289,28,17
1309542270,251,15,13
1309543520,281,24,-32
1309544770,267,26,-47
1309546020,267,27,-46
1309547270,270,31,-34
1309548520,263,36,-40
1309549770,263,32,-41
1309551020,269,27,-33
1309552270,266,30,-39
1309553520,268,35,-52
1309554770,269,33,-47
1309556020,272,26,-40
1309557270,268,25,-47
1309558520,276,26,-43
1309559770,275,21,-43
1309561020,278,18,-36
1309563613,279,14,-35
1309564863,283,14,-28
1309566113,283,15,-28
1309567363,284,12,-31
1309568613,278,15,-33
1309569863,276,19,-31
1309571113,271,21,-35
1309572363,270,23,-35
1309573613,271,29,-47
1309574863,269,30,-33
1309576113,271,31,-27
1309577363,266,29,-31
1309578613,263,31,-35
1309579863,263,36,-33
1309581113,257,35,-29
1309582363,259,37,-28
1309583613,257,35,-28
1309584863,254,42,-29
1309586113,250,49,-36
1309587363,252,51,-31
1309588613,255,50,-36
1309589863,253,50,-33
1309591113,254,48,-33
1309592363,252,53,-35
1309593613,255,45,-33
1309596107,257,48,-28
1309597357,258,44,-25
1309598607,259,43,-28
1309599857,262,42,-30
1309601107,262,39,-30
1309602357,263,32,-24
1309603607,263,33,-33
1309604857,262,31,-33
1309606107,269,32,-32
1309607357,265,27,-28
1309608607,269,30,-36
1309609857,268,33,-33
1309611107,264,33,-36
1309612357,267,36,-35
1309613607,269,30,-38
1309614857,269,33,-34
1309616107,268,29,-40
1309617357,271,30,-34
1309618607,273,27,-27
1309619857,271,26,-35
1309621107,269,29,-36
1309622357,269,26,-34
1309623607,271,23,-36
1309624857,267,28,-36
1309626107,274,25,-36
1309628643,271,30,-41
1309629893,275,31,-36
1309631143,268,36,-35
1309632393,268,33,-38
1309633643,272,31,-35
1309634893,272,34,-31
1309636143,264,31,-30
1309637393,265,32,-37
1309638643,264,31,-33
1309639893,266,34,-29
1309641143,263,37,-37
1309642393,257,38,-33
1309643643,267,31,-35
1309644893,267,39,-36
1309646143,264,33,-34
1309647393,263,32,-35
1309648643,262,37,-34
1309649893,264,34,-34
1309651143,265,36,-29
1309652393,261,36,-32
1309653643,265,37,-34
1309654893,261,36,-31
1309656143,265,32,-34
1309657393,261,35,-33
1309658643,266,34,-33
1309661077,261,34,-34
1309662327,261,45,-30
1309663577,263,41,-27
1309664827,264,41,-35
1309666077,266,39,-30
1309667327,263,34,-32
1309668577,261,38,-34
1309669827,262,34,-31
1309671077,264,32,-37
1309672327,265,35,-33
1309673577,264,35,-35
1309674827,266,32,-34
1309676077,265,34,-33
1309677327,265,34,-32
1309678577,266,30,-39
1309679827,265,30,-32
1309681077,269,33,-32
1309682327,267,32,-34
1309683577,264,33,-33
1309684827,261,36,-36
1309686077,264,33,-32
1309687327,262,32,-31
1309688577,264,32,-33
1309689827,270,30,-35
1309691077,270,35,-36
1309693643,272,31,-35
1309694893,268,35,-32
1309696143,264,35,-27
1309697393,270,32,-33
1309698643,267,36,-33
1309699893,268,33,-30
1309701143,267,32,-36
1309702393,265,32,-33
1309703643,264,34,-33
1309704893,264,32,-34
1309706143,267,36,-40
1309707393,264,36,-32
1309708643,266,30,-33
1309709893,266,38,-34
1309711143,262,34,-34
1309712393,265,31,-37
1309713643,263,37,-31
1309714893,263,39,-31
1309716143,261,36,-34
1309717393,265,35,-38
1309718643,263,35,-34
1309719893,262,38,-29
1309721143,263,35,-33
1309722393,262,32,-30
1309723643,263,34,-35
1309726077,263,36,-34
1309727327,268,35,-33
1309728577,266,35,-34
1309729827,266,36,-28
1309731077,269,36,-33
1309732327,266,36,-29
1309733577,264,38,-33
1309734827,264,34,-35
1309736077,263,35,-34
1309737327,264,34,-32
1309738577,264,34,-39
1309739827,264,36,-31
1309741077,267,34,-40
1309742327,267,34,-32
1309743577,265,31,-35
1309744827,268,36,-37
1309746077,263,34,-35
1309747327,264,34,-33
1309748577,263,32,-33
1309749827,262,34,-36
1309751077,269,35,-30
1309752327,264,33,-30
1309753577,268,30,-33
1309754827,266,33,-31
1309756077,266,33,-33
1309758643,265,30,-33
1309759893,264,36,-34
1309761143,272,32,-27
1309762393,267,34,-34
1309763643,268,37,-30
1309764893,269,41,-35
1309766143,266,36,-34
1309767393,265,32,-33
1309768643,267,35,-30
1309769893,267,32,-30
1309771143,261,39,-33
1309772393,266,34,-33
1309773643,266,38,-35
1309774893,265,33,-30
1309776143,261,35,-38
1309777393,263,34,-35
1309778643,264,35,-31
1309779893,264,37,-33
1309781143,263,34,-35
1309782393,261,35,-37
1309783643,264,34,-32
1309784893,266,34,-36
1309786143,265,33,-31
1309787393,269,32,-34
1309788643,266,37,-35
1309791077,264,36,-28
1309792327,267,37,-34
1309793577,264,31,-32
1309794827,269,34,-29
1309796077,267,40,-33
1309797327,272,31,-29
1309798577,265,34,-35
1309799827,264,35,-33
1309801077,263,31,-34
1309802327,262,32,-34
1309803577,266,34,-32
1309804827,266,35,-31
1309806077,266,34,-34
1309807327,266,34,-39
1309808577,264,35,-34
1309809827,268,35,-33
1309811077,267,35,-38
1309812327,265,30,-32
1309813577,266,37,-35
1309814827,265,37,-29
1309816077,266,35,-36
1309817327,265,37,-38
1309818577,265,32,-34
1309819827,266,31,-31
1309821077,268,34,-37
1309823643,264,35,-34
1309824893,265,35,-28
1309826143,268,38,-31
1309827393,266,37,-34
1309828643,269,37,-31
1309829893,273,39,-24
1309831143,265,36,-33
1309832393,263,33,-32
1309833643,266,33,-35
1309834893,265,36,-35
1309836143,267,34,-35
1309837393,268,31,-39
1309838643,264,36,-29
1309839893,263,32,-34
1309841143,267,34,-30
1309842393,264,34,-33
1309843643,266,32,-36
1309844893,263,35,-34
1309846143,265,33,-38
1309847393,263,34,-30
1309848643,267,32,-34
1309849893,265,36,-32
1309851143,264,35,-28
1309852393,263,38,-30
1309853643,265,34,-35
1309856077,264,38,-35
1309857327,263,39,-34
1309858577,266,38,-35
1309859827,265,42,-31
1309861077,268,39,-37
1309862327,269,40,-29
1309863577,268,34,-32
1309864827,263,32,-31
1309866077,265,31,-33
1309867327,265,35,-34
1309868577,266,35,-30
1309869827,267,30,-36
1309871077,265,33,-36
1309872327,267,33,-31
1309873577,262,36,-38
1309874827,263,35,-36
1309876077,268,35,-35
1309877327,263,33,-34
1309878577,268,34,-34
1309879827,264,38,-34
1309881077,262,35,-27
1309882327,266,34,-37
1309883577,265,34,-33
1309884827,266,36,-32
1309886077,266,35,-35
1309888643,265,33,-37
1309889893,270,39,-31
1309891143,266,40,-35
1309892393,264,36,-25
1309893643,265,36,-29
1309894893,269,35,-34
1309896143,263,36,-36
1309897393,264,34,-36
1309898643,267,35,-33
1309899893,263,35,-35
1309901143,266,35,-31
1309902393,262,37,-33
1309903643,268,31,-30
1309904893,265,33,-31
1309906143,265,35,-36
1309907393,264,37,-33
1309908643,267,39,-35
1309909893,263,34,-33
1309911143,263,36,-33
1309912393,261,33,-32
1309913643,263,36,-37
1309914893,265,36,-32
1309916143,263,37,-33
1309917393,261,37,-29
1309918643,264,38,-33
1309921077,265,37,-32
1309922327,267,39,-31
1309923577,270,34,-31
1309924827,266,37,-34
1309926077,270,42,-36
1309927327,269,39,-30
1309928577,265,37,-34
1309929827,264,35,-33
1309931077,266,36,-28
1309932327,266,35,-32
1309933577,263,33,-31
1309934827,266,31,-28
1309936077,267,38,-28
1309937327,262,37,-35
1309938577,265,36,-29
1309939827,262,35,-33
1309941077,263,35,-35
1309942327,265,36,-32
1309943577,266,39,-34
1309944827,266,37,-34
1309946077,266,34,-34
1309947327,269,32,-36
1309948577,268,35,-33
1309949827,264,34,-33
1309951077,265,36,-32
1309953643,264,36,-34
1309954893,267,36,-29
1309956143,264,41,-33
1309957393,265,36,-32
1309958643,265,36,-31
1309959893,264,38,-31
1309961143,266,35,-36
1309962393,266,33,-32
1309963643,264,36,-32
1309964893,265,36,-35
1309966143,263,35,-31
1309967393,266,36,-33
1309968643,265,38,-32
1309969893,266,37,-36
1309971143,264,36,-36
1309972393,268,33,-33
1309973643,266,36,-31
1309974893,264,33,-29
1309976143,262,34,-35
1309977393,264,36,-35
1309978643,264,36,-33
1309979893,264,36,-34
1309981143,265,40,-32
1309982393,264,32,-32
1309983643,264,36,-32
1309986077,265,38,-39
1309987327,268,38,-31
1309988577,264,37,-33
1309989827,267,35,-29
1309991077,275,34,-30
1309992327,269,32,-27
1309993577,266,37,-33
1309994827,263,36,-32
1309996077,262,36,-34
1309997327,265,36,-32
1309998577,267,33,-38
1309999827,261,38,-32
1310001077,263,34,-38
1310002327,265,34,-33
1310003577,265,37,-33
1310004827,263,35,-35
1310006077,263,36,-34
1310007327,260,39,-30
1310008577,267,35,-35
1310009827,265,36,-32
1310011077,262,40,-35
1310012327,267,33,-33
1310013577,268,35,-34
1310014827,263,33,-34
1310016077,266,34,-35
1310018643,265,33,-31
1310019893,265,36,-31
1310021143,274,39,-31
1310022393,268,39,-33
1310023643,266,36,-27
1310024893,267,42,-30
1310026143,265,34,-36
1310027393,266,34,-37
1310028643,265,36,-34
1310029893,270,33,-29
1310031143,265,34,-37
1310032393,262,38,-35
1310033643,266,38,-30
1310034893,267,33,-31
1310036143,267,31,-32
1310037393,264,33,-35
1310038643,262,35,-34
1310039893,263,34,-32
1310041143,266,36,-29
1310042393,262,37,-32
1310043643,262,37,-30
1310044893,267,36,-32
1310046143,270,35,-36
1310047393,265,36,-30
1310048643,263,36,-32
1310051077,265,35,-29
1310052327,266,37,-32
1310053577,268,35,-37
1310054827,269,40,-30
1310056077,268,38,-34
1310057327,265,42,-34
1310058577,264,37,-34
1310059827,264,33,-34
1310061077,264,35,-35
1310062327,265,34,-29
1310063577,264,29,-32
1310064827,263,39,-38
1310066077,268,30,-32
1310067327,267,36,-33
1310068577,269,37,-38
1310069827,269,35,-33
1310071077,265,36,-32
1310072327,263,34,-34
1310073577,262,36,-36
1310074827,265,35,-33
1310076077,263,37,-35
1310077327,265,35,-33
1310078577,265,38,-33
1310079827,267,38,-36
1310081077,262,37,-33
1310083643,264,37,-30
1310084893,265,39,-32
1310086143,265,38,-33
1310087393,262,37,-31
1310088643,265,41,-25
1310089893,263,40,-28
1310091143,264,35,-33
1310092393,265,35,-34
1310093643,267,35,-34
1310094893,263,39,-33
1310096143,268,34,-29
1310097393,262,38,-34
1310098643,268,37,-32
1310099893,262,38,-35
1310101143,264,32,-33
1310102393,266,35,-33
1310103643,267,35,-35
1310104893,269,35,-35
1310106143,266,37,-34
1310107393,266,35,-33
1310108643,264,36,-32
1310109893,266,35,-32
1310111143,263,34,-36
1310112393,265,37,-36
1310113643,268,36,-38
1310116077,262,39,-35
1310117327,266,39,-32
1310118577,265,37,-30
1310119827,266,33,-34
1310121077,272,32,-30
1310122327,271,33,-27
1310123577,264,37,-36
1310124827,265,36,-37
1310126077,268,35,-31
1310127327,263,35,-35
1310128577,267,39,-33
1310129827,266,34,-34
1310131077,270,33,-34
1310132327,265,35,-36
1310133577,262,33,-30
1310134827,265,34,-32
1310136077,264,40,-35
1310137327,263,35,-34
1310138577,268,35,-33
1310139827,262,36,-32
1310141077,266,36,-29
1310142327,260,37,-36
1310143577,266,36,-38
1310144827,265,32,-34
1310146077,264,35,-35
1310148643,263,38,-37
1310149893,263,38,-29
1310151143,265,37,-23
1310152393,267,39,-37
1310153643,264,40,-35
1310154893,269,41,-30
1310156143,265,38,-31
1310157393,266,34,-33
1310158643,265,34,-30
1310159893,264,39,-34
1310161143,264,35,-34
1310162393,265,35,-38
1310163643,266,35,-33
1310164893,267,34,-29
1310166143,264,37,-32
1310167393,260,38,-30
1310168643,264,36,-33
1310169893,266,37,-29
1310171143,263,33,-34
1310172393,264,34,-33
1310173643,268,34,-31
1310174893,264,35,-30
1310176143,266,37,-31
1310177393,263,35,-32
1310178643,263,37,-33
1310181077,266,33,-34
1310182327,266,43,-28
1310183577,268,37,-33
1310184827,269,35,-36
1310186077,267,37,-32
1310187327,263,40,-35
1310188577,264,37,-30
1310189827,263,35,-35
1310191077,263,36,-33
1310192327,263,36,-39
1310193577,264,36,-33
1310194827,263,37,-29
1310196077,263,36,-32
1310197327,267,35,-36
1310198577,265,39,-36
1310199827,262,35,-29
1310201077,267,34,-32
1310202327,263,37,-37
1310203577,266,35,-34
1310204827,265,36,-34
1310206077,261,40,-32
1310207327,268,31,-39
1310208577,265,36,-35
1310209827,264,34,-35
1310211077,264,30,-33
1310213643,265,36,-27
1310214893,269,38,-33
1310216143,265,39,-30
1310217393,266,37,-32
1310218643,267,38,-29
1310219893,268,39,-30
1310221143,265,33,-33
1310222393,265,34,-32
1310223643,263,35,-32
1310224893,266,31,-34
1310226143,264,37,-33
1310227393,260,36,-33
1310228643,267,34,-31
1310229893,261,34,-32
1310231143,266,35,-34
1310232393,267,37,-33
1310233643,261,37,-37
1310234893,262,33,-34
1310236143,263,33,-31
1310237393,261,34,-34
1310238643,266,35,-32
1310239893,267,37,-30
1310241143,264,39,-37
1310242393,265,35,-31
1310243643,267,34,-30
1310246077,270,35,-35
1310247327,267,41,-33
1310248577,269,35,-29
1310249827,267,35,-33
1310251077,269,43,-34
1310252327,266,42,-32
1310253577,266,36,-32
1310254827,264,34,-33
1310256077,263,34,-32
1310257327,266,37,-32
1310258577,262,37,-30
1310259827,263,32,-36
1310261077,264,37,-30
1310262327,265,34,-34
1310263577,267,36,-28
1310264827,262,37,-33
1310266077,267,34,-34
1310267327,261,38,-38
1310268577,266,35,-35
1310269827,262,35,-32
1310271077,264,34,-34
1310272327,269,34,-32
1310273577,266,30,-35
1310274827,266,33,-35
1310276077,264,37,-35
1310278643,264,37,-36
1310279893,270,35,-30
1310281143,268,42,-34
1310282393,267,40,-34
1310283643,265,41,-32
1310284893,263,38,-26
1310286143,262,39,-31
1310287393,265,34,-36
1310288643,263,37,-32
1310289893,265,36,-36
1310291143,265,37,-33
1310292393,266,32,-30
1310293643,261,35,-35
1310294893,268,36,-35
1310296143,265,36,-35
1310297393,264,38,-34
1310298643,266,33,-33
1310299893,263,33,-33
1310301143,265,35,-29
1310302393,265,39,-37
1310303643,265,33,-34
1310304893,266,36,-33
1310306143,268,36,-30
1310307393,265,36,-31
1310308643,266,37,-30
1310311077,267,35,-32
1310312327,269,39,-29
1310313577,263,37,-25
1310314827,264,38,-30
1310316077,270,33,-31
1310317327,265,40,-26
1310318577,264,36,-32
1310319827,265,36,-34
1310321077,263,38,-31
1310322327,267,37,-37
1310323577,265,36,-33
1310324827,263,32,-31
1310326077,265,33,-38
1310327327,267,34,-35
1310328577,266,36,-33
1310329827,265,34,-35
1310331077,263,30,-34
1310332327,266,37,-34
1310333577,264,35,-32
1310334827,263,31,-37
